date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-05-08,20.9,17.2,25.6,0.0,,,15.3,,1016.3,
2025-05-09,21.0,16.1,26.1,0.3,,,19.1,,1017.1,
2025-05-10,21.1,16.7,26.7,0.0,,,16.8,,1017.8,
2025-05-11,19.6,13.9,25.0,0.0,,,19.8,,1016.0,
2025-05-12,21.8,13.9,28.3,0.0,,,8.4,,1011.6,
2025-05-13,26.2,18.9,33.9,0.0,,,22.0,,1003.5,
2025-05-14,28.9,24.4,34.4,0.0,,,23.3,,1000.4,
2025-05-15,27.1,23.9,31.7,0.0,,,17.5,,1004.4,
2025-05-16,26.1,22.2,30.6,0.8,,,15.8,,1006.9,
2025-05-17,26.3,22.8,32.2,1.8,,,15.2,,1008.8,
2025-05-18,25.8,23.3,28.9,3.3,,,19.3,,1006.6,
2025-05-19,26.3,23.9,28.9,0.0,,,28.5,,1002.5,
2025-05-20,24.3,20.0,28.3,5.6,,,19.7,,1007.8,
2025-05-21,24.1,16.1,31.1,0.0,,,12.2,,1013.4,
2025-05-22,25.4,19.4,31.1,0.0,,,13.7,,1013.4,
2025-05-23,28.3,21.7,33.3,0.0,,,11.8,,1011.9,
2025-05-24,29.0,25.0,33.3,0.0,,,26.7,,1010.5,
2025-05-25,29.6,25.0,34.4,0.0,,,25.5,,1010.9,
2025-05-26,21.3,18.3,28.3,55.4,,,13.9,,1012.1,
2025-05-27,23.6,18.9,28.3,0.0,,,10.3,,1014.6,
2025-05-28,22.6,20.0,25.6,0.0,,,12.5,,1016.6,
2025-05-29,24.0,19.4,30.0,0.0,,,12.3,,1015.6,
2025-05-30,23.2,18.3,28.3,1.4,,,16.4,,1016.9,
2025-05-31,24.9,18.3,30.6,0.0,,,5.6,,1014.6,
2025-06-01,25.5,21.1,31.1,0.0,,,13.2,,1010.7,
2025-06-02,28.0,22.8,33.9,0.0,,,20.3,,1010.5,
2025-06-03,27.8,23.9,32.2,5.1,,,27.3,,1008.7,
2025-06-04,22.8,18.9,26.7,12.4,,,15.4,,1012.3,
2025-06-05,25.8,22.2,31.7,0.2,,,14.1,,1013.4,
2025-06-06,29.5,26.1,33.3,0.0,,,20.6,,1011.8,
2025-06-07,29.8,26.1,33.9,0.2,,,19.0,,1010.5,
2025-06-08,29.9,21.7,35.0,0.7,,,19.7,,1009.0,
2025-06-09,25.9,20.0,32.2,21.7,,,12.8,,1010.7,
2025-06-10,25.2,22.8,26.7,0.0,,,7.8,,1013.6,
2025-06-11,22.9,21.7,25.0,7.9,,,12.1,,1014.6,
2025-06-12,24.0,21.1,28.3,34.2,,,9.6,,1011.3,
2025-06-13,26.5,21.7,32.2,0.0,,,16.0,,1011.2,
2025-06-14,28.6,23.3,33.3,0.0,,,17.2,,1012.9,
2025-06-15,25.7,21.7,28.9,,,,16.9,,1014.0,
2025-06-16,28.4,22.2,34.4,0.0,,,8.2,,1012.1,
2025-06-17,29.8,25.0,33.3,0.0,,,25.8,,1008.8,
2025-06-18,29.5,25.6,33.3,,,,24.2,,1011.4,
2025-06-19,29.8,25.0,34.4,0.0,,,17.5,,1015.4,
2025-06-20,30.5,26.1,34.4,0.0,,,24.1,,1014.3,
2025-06-21,29.8,25.6,33.9,0.0,,,30.7,,1013.4,
2025-06-22,29.5,24.4,33.9,0.0,,,28.2,,1015.4,
2025-06-23,29.3,25.0,33.9,0.0,,,21.1,,1017.5,
2025-06-24,29.4,24.4,33.9,,,,17.2,,1018.9,
2025-06-25,26.9,23.3,31.1,,,,13.6,,1017.6,
2025-06-26,28.1,23.9,32.8,0.0,,,17.2,,1015.1,
2025-06-27,28.9,23.9,33.3,0.0,,,17.4,,1014.7,
2025-06-28,30.1,25.6,34.4,0.0,,,20.8,,1014.7,
2025-06-29,30.2,25.6,34.4,0.0,,,20.3,,1013.7,
2025-06-30,29.4,23.9,34.4,1.3,,,22.2,,1014.1,
2025-07-01,27.9,23.3,32.2,,,,10.9,,1016.6,
2025-07-02,29.0,26.1,32.8,,,,8.3,,1015.3,
2025-07-03,27.6,24.4,30.6,,,,14.0,,1014.6,
2025-07-04,26.4,24.4,32.2,,,,17.0,,1014.1,
2025-07-05,26.0,23.9,28.9,,,,15.7,,1013.7,
2025-07-06,26.3,23.9,30.0,,,,14.2,,1013.9,
2025-07-07,28.2,24.4,32.8,,,,15.6,,1014.9,
2025-07-08,28.0,22.2,35.0,,,,16.0,,1016.5,
2025-07-09,27.3,22.8,35.0,,,,11.5,,1015.8,
2025-07-10,29.3,23.9,35.0,0.0,,,17.1,,1013.6,
2025-07-11,29.7,25.0,34.4,0.0,,,25.5,,1013.0,
2025-07-12,28.1,23.9,33.9,0.9,,,21.6,,1014.0,
2025-07-13,26.5,23.3,32.2,,,,15.6,,1014.5,
2025-07-14,26.7,21.7,32.8,,,,12.2,,1015.2,
2025-07-15,29.3,25.0,33.9,,,,19.1,,1014.2,
2025-07-16,29.6,25.6,33.9,,,,19.7,,1012.4,
2025-07-17,29.8,24.4,35.0,0.0,,,16.3,,1013.2,
2025-07-18,30.0,24.4,35.0,,,,16.0,,1014.8,
2025-07-19,30.0,25.0,35.0,,,,21.6,,1015.2,
2025-07-20,30.7,27.0,35.0,,,,19.5,,1013.9,
2025-07-21,30.7,25.6,36.2,,,,21.2,,1012.9,
2025-07-22,30.7,25.5,35.7,,,,22.7,,1013.6,
2025-07-23,32.3,26.4,37.9,0.0,,,12.2,,1014.9,
